index,person_id,id,name,role
558,222541,tm71909,Vyjayanthimala,ACTOR
559,64407,tm71909,Sunil Dutt,ACTOR
560,173253,tm71909,Prem Nath,ACTOR
561,534654,tm71909,Bipin Gupta,ACTOR
562,511559,tm71909,Gajanan Jagirdar,ACTOR
563,434348,tm71909,K.N. Singh,ACTOR
564,509943,tm71909,Ruby Myers,ACTOR
565,139643,tm71909,Narendra Nath,ACTOR
566,564274,tm71909,Baburao Pendharkar,ACTOR
567,519826,tm71909,Mridula Rani,ACTOR
568,144388,tm71909,Lekh Tandon,DIRECTOR
569,6958,tm94651,Amitabh Bachchan,ACTOR
570,104308,tm94651,Shatrughan Sinha,ACTOR
571,105220,tm94651,Zeenat Aman,ACTOR
572,57763,tm94651,Prem Chopra,ACTOR
573,63303,tm94651,Amrish Puri,ACTOR
574,105226,tm94651,Helen,ACTOR
575,105221,tm94651,Pran,ACTOR
576,511559,tm94651,Gajanan Jagirdar,ACTOR
577,511558,tm94651,Sajjan,ACTOR
578,68725,tm94651,Iftekhar,ACTOR
579,434348,tm94651,K.N. Singh,ACTOR
580,568116,tm94651,Trilok Kapoor,ACTOR
581,511561,tm94651,Abhimanyu Sharma,ACTOR
582,299653,tm94651,Goga Kapoor,ACTOR
583,105228,tm94651,Mac Mohan,ACTOR
584,104310,tm94651,Paintal,ACTOR
585,509316,tm94651,Jagdish Raj,ACTOR
586,509943,tm94651,Ruby Myers,ACTOR
587,199763,tm94651,Yunus Parvez,ACTOR
588,216331,tm94651,Raj Khosla,DIRECTOR
589,225931,tm19608,Faten Hamamah,ACTOR
590,15793,tm19608,Omar Sharif,ACTOR
591,219842,tm19608,Zaki Rostom,ACTOR
592,173189,tm19608,Farid Shawqi,ACTOR
593,540702,tm19608,Abdel Warith Assir,ACTOR
594,493971,tm19608,Ahmad Abdel Waress,ACTOR
595,520600,tm19608,Hamdy Gheith,ACTOR
596,562959,tm19608,Abdel Ghani Kamar,ACTOR
597,988354,tm19608,Zaki Ibrahim,ACTOR
598,173191,tm19608,Youssef Chahine,DIRECTOR
599,11472,ts45948,Graham Chapman,ACTOR
600,1549,ts45948,John Cleese,ACTOR
601,11474,ts45948,Eric Idle,ACTOR
602,11475,ts45948,Terry Jones,ACTOR
603,11476,ts45948,Michael Palin,ACTOR
604,16383,ts45948,Ian MacNaughton,DIRECTOR
605,530826,tm90896,Mahmoud el-Meliguy,ACTOR
606,557940,tm90896,Hoda Soltan,ACTOR
607,225934,tm90896,Shukri Sarhan,ACTOR
608,534050,tm90896,Soheir El-Morshidy,ACTOR
609,391527,tm90896,Hesham Selim,ACTOR
610,744938,tm90896,Majida El Roumi,ACTOR
611,676484,tm90896,Ali El Sherif,ACTOR
612,1095845,tm90896,Rajaa Hussain,ACTOR
613,524174,tm90896,Sid Ali Kouiret,ACTOR
614,744936,tm90896,Ali Mahrez,ACTOR
615,323651,tm90896,Ahmad Bedir,ACTOR
616,173191,tm90896,Youssef Chahine,DIRECTOR
617,173252,tm75975,Shammi Kapoor,ACTOR
618,222541,tm75975,Vyjayanthimala,ACTOR
619,68721,tm75975,Rajendra Nath,ACTOR
620,105226,tm75975,Helen,ACTOR
621,434351,tm75975,Parveen Choudhary,ACTOR
622,216443,tm75975,Ajit Khan,ACTOR
623,524312,tm75975,D.K. Sapru,ACTOR
624,503473,tm75975,Leela Mishra,ACTOR
625,509942,tm75975,David Abraham Cheulkar,ACTOR
626,66223,tm75975,Asit Sen,ACTOR
627,545057,tm75975,Rashid Khan,ACTOR
628,68723,tm75975,Sunder,ACTOR
629,128207,tm75975,Sudhir,ACTOR
630,515741,tm75975,Leela Chitnis,ACTOR
631,144388,tm75975,Lekh Tandon,DIRECTOR
632,414437,tm97793,Fouad El-Mohandes,ACTOR
633,511223,tm97793,Sanaa Younes,ACTOR
634,452581,tm97793,Sherihan,ACTOR
635,511225,tm97793,Ijlal Zaki,ACTOR
636,511226,tm97793,Mohamad Abou El-Hassan,ACTOR
637,139800,tm97793,Ahmed Rateb,ACTOR
638,509528,tm97793,Zakariya Mowafi,ACTOR
639,186965,tm97793,Ali Ragab,ACTOR
640,511229,tm97793,Mohsen Mohy Eldin,ACTOR
641,471625,tm97793,Badr Noufal,ACTOR
642,1285693,tm97793,Mohsen Mohie Eldein,ACTOR
643,414437,tm97793,Fouad El-Mohandes,DIRECTOR
644,724969,tm85426,Adel Emam,ACTOR
645,471620,tm85426,Omar El-Hariri,ACTOR
646,223454,tm85426,Nazim Sharawy,ACTOR
647,331313,tm85426,Shawqy Shamekh,ACTOR
648,521184,tm85426,Nahed Jabr,ACTOR
649,189443,tm85426,Hala Fakher,ACTOR
650,795386,tm85426,Badr Nofal,ACTOR
651,172514,tm85426,Said Tarabeek,ACTOR
652,1320916,tm85426,Samir Wali Al-Din,ACTOR
653,1528491,tm85426,Mohamed Fadel,DIRECTOR
654,521185,tm85426,Hani Motawea,DIRECTOR
655,724969,tm188894,Adel Emam,ACTOR
656,223448,tm188894,Saeed Saleh,ACTOR
657,223449,tm188894,Ahmad Zaki,ACTOR
658,223450,tm188894,Younes Shalaby,ACTOR
659,223451,tm188894,Hadi El Gayar,ACTOR
660,223452,tm188894,Soheir El-Bably,ACTOR
661,198741,tm188894,Hassan Mostafa,ACTOR
662,223453,tm188894,Abdallah Farghaly,ACTOR
663,223454,tm188894,Nazim Sharawy,ACTOR
664,223457,tm188894,جلال الشرقاوي,DIRECTOR
665,223458,tm188894,عبدالله الشيخ,DIRECTOR
666,223456,tm188894,Hossam El Din Mostafa,DIRECTOR
667,173252,tm107372,Shammi Kapoor,ACTOR
668,66215,tm107372,Sanjeev Kumar,ACTOR
669,105220,tm107372,Zeenat Aman,ACTOR
670,524848,tm107372,Dev Kumar,ACTOR
671,524849,tm107372,Faryal,ACTOR
672,173252,tm107372,Shammi Kapoor,DIRECTOR
673,216804,tm200475,Ezzat El Alaili,ACTOR
674,592619,tm200475,Mireille Maalouf,ACTOR
675,339953,tm200475,Joseph Bou Nassar,ACTOR
676,943833,tm200475,Philippe Akiki,ACTOR
677,943835,tm200475,Ahmed Al Zain,ACTOR
678,479396,tm200475,Maroun Bagdadi,DIRECTOR
679,479396,tm259855,Maroun Bagdadi,DIRECTOR
680,479396,tm259684,Maroun Bagdadi,DIRECTOR
681,64409,tm344089,Raaj Kumar,ACTOR
682,134657,tm344089,Hema Malini,ACTOR
683,64567,tm344089,Rakhee Gulzar,ACTOR
684,150754,tm344089,Vinod Mehra,ACTOR
685,104310,tm344089,Paintal,ACTOR
686,66223,tm344089,Asit Sen,ACTOR
687,222318,tm344089,Dulari,ACTOR
688,503473,tm344089,Leela Mishra,ACTOR
689,772100,tm344089,Sadhana Khote,ACTOR
690,105223,tm344089,Satyendra Kapoor,ACTOR
691,524312,tm344089,D.K. Sapru,ACTOR
692,460070,tm344089,Padma Khanna,ACTOR
693,218950,tm358653,Mala Sinha,ACTOR
694,173252,tm358653,Shammi Kapoor,ACTOR
695,64409,tm358653,Raaj Kumar,ACTOR
696,515741,tm358653,Leela Chitnis,ACTOR
697,64411,tm358653,Kumkum,ACTOR
698,434350,tm358653,Dhumal,ACTOR
699,216444,tm358653,Tun Tun,ACTOR
700,64529,tm358653,Asrani,ACTOR
701,1945610,tm358653,Suresh,ACTOR
702,63665,tm100027,Dharmendra,ACTOR
703,134657,tm100027,Hema Malini,ACTOR
704,105220,tm100027,Zeenat Aman,ACTOR
705,57763,tm100027,Prem Chopra,ACTOR
706,514364,tm100027,Zakir Mukhamedzhanov,ACTOR
707,223525,tm100027,Sofiko Chiaureli,ACTOR
708,221086,tm100027,Yelena Sanayeva,ACTOR
709,358575,tm100027,Frunzik Mkrtchyan,ACTOR
710,219025,tm100027,Maya-Gozel Aimedova,ACTOR
711,434193,tm100027,Umesh Mehra,DIRECTOR
712,514365,tm100027,Latif Faiziyev,DIRECTOR
713,173252,tm10204,Shammi Kapoor,ACTOR
714,298411,tm10204,Kalpana Mohan,ACTOR
715,66224,tm10204,Lalita Pawar,ACTOR
716,434351,tm10204,Parveen Choudhary,ACTOR
717,216444,tm10204,Tun Tun,ACTOR
718,68725,tm10204,Iftekhar,ACTOR
719,529417,tm10204,Pratima Devi,ACTOR
720,144388,tm10204,Lekh Tandon,DIRECTOR
721,522301,tm403346,A. Salaam,DIRECTOR
722,518321,tm16812,Uttam Kumar,ACTOR
723,522302,tm16812,Sulakshana Pandit,ACTOR
724,132302,tm16812,Utpal Dutt,ACTOR
725,906104,tm16812,Alo Sarkar,DIRECTOR
726,867952,tm336403,Mahendra Sandhu,ACTOR
727,20201,tm336403,Danny Denzongpa,ACTOR
728,69039,tm336403,Jagdeep,ACTOR
729,524849,tm336403,Faryal,ACTOR
730,460070,tm336403,Padma Khanna,ACTOR
731,66223,tm336403,Asit Sen,ACTOR
732,618228,tm336403,Karan Dewan,ACTOR
733,222315,tm336403,Agha,ACTOR
734,497329,tm336403,Murad,ACTOR
735,727227,tm336403,Sabina,ACTOR
736,549933,tm336403,Mohammed Hussain,DIRECTOR
737,3535,tm119776,Tom Cruise,ACTOR
738,30817,tm119776,Kelly McGillis,ACTOR
739,12017,tm119776,Val Kilmer,ACTOR
740,12021,tm119776,Anthony Edwards,ACTOR
741,14659,tm119776,Tom Skerritt,ACTOR
742,11225,tm119776,Michael Ironside,ACTOR
743,11098,tm119776,John Stockwell,ACTOR
744,38473,tm119776,Barry Tubb,ACTOR
745,50852,tm119776,Rick Rossovich,ACTOR
746,2967,tm119776,Tim Robbins,ACTOR
747,20759,tm119776,Meg Ryan,ACTOR
748,30881,tm119776,Whip Hubley,ACTOR
749,11548,tm119776,Adrian Pasdar,ACTOR
750,8312,tm119776,James Tolkan,ACTOR
751,4355,tm119776,Clarence Gilyard Jr.,ACTOR
752,571254,tm119776,Randall Brady,ACTOR
753,51314,tm119776,Duke Stroud,ACTOR
754,1287819,tm119776,Ron Clark,ACTOR
755,6948,tm119776,Frank Pesce,ACTOR
756,1918544,tm119776,Pete Pettigrew,ACTOR
757,1918392,tm119776,Troy Hunter,ACTOR
758,1918142,tm119776,T.J. Cassidy,ACTOR
759,5005,tm119776,Tony Scott,DIRECTOR
760,32954,ts20681,Jerry Seinfeld,ACTOR
761,12464,ts20681,Jason Alexander,ACTOR
762,43320,ts20681,Michael Richards,ACTOR
763,12018,ts20681,Julia Louis-Dreyfus,ACTOR
764,7522,tm111075,Wil Wheaton,ACTOR
765,6837,tm111075,River Phoenix,ACTOR
766,16808,tm111075,Corey Feldman,ACTOR
767,913,tm111075,Jerry O'Connell,ACTOR
768,14887,tm111075,Kiefer Sutherland,ACTOR
769,8314,tm111075,Casey Siemaszko,ACTOR
770,61054,tm111075,Gary Riley,ACTOR
771,6846,tm111075,Bradley Gregg,ACTOR
772,478245,tm111075,Jason Oliver,ACTOR
773,32782,tm111075,Marshall Bell,ACTOR
774,7252,tm111075,Frances Lee McCain,ACTOR
775,38142,tm111075,Bruce Kirby,ACTOR
776,45745,tm111075,William Bronder,ACTOR
777,2036,tm111075,Scott Beach,ACTOR
778,4021,tm111075,Richard Dreyfuss,ACTOR
779,12474,tm111075,John Cusack,ACTOR
780,819150,tm111075,Madeleine Swift,ACTOR
781,819148,tm111075,Popeye,ACTOR
782,819151,tm111075,Geanette Bobst,ACTOR
783,435231,tm111075,Art Burke,ACTOR
784,819152,tm111075,Matt Williams,ACTOR
785,819153,tm111075,Andy Lindberg,ACTOR
786,28823,tm111075,Dick Durock,ACTOR
787,841663,tm111075,O.B. Babbs,ACTOR
788,819082,tm111075,Charlie Owens,ACTOR
789,819083,tm111075,Kenneth Hodges,ACTOR
790,819084,tm111075,John Hodges,ACTOR
791,819085,tm111075,Susan Thorpe,ACTOR
792,717381,tm111075,Korey Scott Pollard,ACTOR
793,819088,tm111075,Rick Elliott,ACTOR
794,819086,tm111075,Kent W. Luttrell,ACTOR
795,467202,tm111075,Chance Quinn,ACTOR
796,233903,tm111075,Jason Naylor,ACTOR
797,224,tm111075,Rob Reiner,DIRECTOR
798,3748,tm180542,Robert De Niro,ACTOR
799,12171,tm180542,James Woods,ACTOR
800,6756,tm180542,Elizabeth McGovern,ACTOR
801,9438,tm180542,Joe Pesci,ACTOR
802,68563,tm180542,Tuesday Weld,ACTOR
803,7749,tm180542,Burt Young,ACTOR
804,16204,tm180542,Treat Williams,ACTOR
805,28073,tm180542,Danny Aiello,ACTOR
806,14853,tm180542,Richard Bright,ACTOR
807,80999,tm180542,James Hayden,ACTOR
808,24555,tm180542,William Forsythe,ACTOR
809,30008,tm180542,Darlanne Fluegel,ACTOR
810,81000,tm180542,Larry Rapp,ACTOR
811,27089,tm180542,Olga Karlatos,ACTOR
812,81005,tm180542,Frank Gio,ACTOR
813,1575,tm180542,Jennifer Connelly,ACTOR
814,81001,tm180542,Scott Schutzman Tiler,ACTOR
815,60657,tm180542,Rusty Jacobs,ACTOR
816,22241,tm180542,Brian Bloom,ACTOR
817,81004,tm180542,Mike Monetti,ACTOR
818,81002,tm180542,Adrian Curran,ACTOR
819,712557,tm180542,Julie Cohen,ACTOR
820,81003,tm180542,Noah Moazezi,ACTOR
821,5750,tm180542,James Russo,ACTOR
822,9470,tm180542,Clem Caserta,ACTOR
823,81007,tm180542,Frank Sisto,ACTOR
824,30012,tm180542,Jerry Strivelli,ACTOR
825,81008,tm180542,Mike Gendel,ACTOR
826,81009,tm180542,Sandra Solberg,ACTOR
827,81006,tm180542,Margherita Pace,ACTOR
828,5684,tm180542,Paul Herman,ACTOR
829,111590,tm180542,Bruno Iannone,ACTOR
830,61606,tm180542,Bruno Bilotta,ACTOR
831,29073,tm180542,Ray Dittrich,ACTOR
832,11550,tm180542,Richard Foronjy,ACTOR
833,20581,tm180542,Mario Brega,ACTOR
834,752070,tm180542,Angelo Florio,ACTOR
835,5940,tm180542,Marcia Jean Kurtz,ACTOR
836,821438,tm180542,Gerard Murphy,ACTOR
837,112286,tm180542,Dutch Miller,ACTOR
838,17817,tm180542,Robert Harper,ACTOR
839,302112,tm180542,Amy Ryder,ACTOR
840,476911,tm180542,Karen Shallo,ACTOR
841,1341561,tm180542,Frankie Caserta,ACTOR
842,1341749,tm180542,Joey Marzella,ACTOR
843,298686,tm180542,Marvin Scott,ACTOR
844,1341620,tm180542,Ann Neville,ACTOR
845,551078,tm180542,Joey Faye,ACTOR
846,1341629,tm180542,Linda Ipanema,ACTOR
847,116852,tm180542,Tandy Cronyn,ACTOR
848,469888,tm180542,Richard Zobel,ACTOR
849,17146,tm180542,Baxter Harris,ACTOR
850,1594,tm180542,Arnon Milchan,ACTOR
851,1341752,tm180542,Marty Licata,ACTOR
852,6642,tm180542,Estelle Harris,ACTOR
853,1341618,tm180542,Gerritt Debeer,ACTOR
854,1030723,tm180542,Alexander Godfrey,ACTOR
855,1419294,tm180542,Cliff Cudney,ACTOR
856,1341539,tm180542,Paul Farentino,ACTOR
857,924004,tm180542,Bruce Bahrenburg,ACTOR
858,1341479,tm180542,Mort Freeman,ACTOR
859,1341416,tm180542,Massimo Liti,ACTOR
860,1341637,tm180542,Jay Zeely,ACTOR
861,47416,tm180542,Salvatore Billa,ACTOR
862,1341643,tm180542,Greg Anthony,ACTOR
863,94114,tm180542,Scott Coffey,ACTOR
864,1341529,tm180542,Matteo Cafiso,ACTOR
865,1341460,tm180542,Nunzio Giuliani,ACTOR
866,1341491,tm180542,Nelson Camp,ACTOR
867,1341417,tm180542,Dario Iori,ACTOR
868,1341484,tm180542,Ole Jorgensen,ACTOR
869,434738,tm180542,Francesca Leone,ACTOR
870,1341412,tm180542,Chuck Low,ACTOR
871,469679,tm180542,Ron Nummi,ACTOR
872,1341712,tm180542,Ryan Paris,ACTOR
873,1341601,tm180542,Nicola Roberto,ACTOR
874,543125,tm180542,Gianni Sanjust,ACTOR
875,488781,tm180542,Alex Serra,ACTOR
876,551439,tm180542,Susan Spafford,ACTOR
877,120119,tm180542,Mark Frazer,ACTOR
878,506691,tm180542,Maria Pia Monicelli,ACTOR
879,7205,tm180542,Louise Fletcher,ACTOR
880,37242,tm180542,Sergio Leone,DIRECTOR
881,5455,tm138875,Billy Crystal,ACTOR
882,20759,tm138875,Meg Ryan,ACTOR
883,1990,tm138875,Carrie Fisher,ACTOR
884,10428,tm138875,Bruno Kirby,ACTOR
885,20760,tm138875,Steven Ford,ACTOR
886,20761,tm138875,Lisa Jane Persky,ACTOR
887,20762,tm138875,Michelle Nicastro,ACTOR
888,20763,tm138875,Gretchen Palmer,ACTOR
889,20764,tm138875,Robert Alan Beuth,ACTOR
890,20765,tm138875,David Burdick,ACTOR
891,20766,tm138875,Joe Viviani,ACTOR
892,193,tm138875,Harley Jane Kozak,ACTOR
893,20767,tm138875,Joseph Hunt,ACTOR
894,20768,tm138875,Kevin Rooney,ACTOR
895,20769,tm138875,Franc Luz,ACTOR
896,4372,tm138875,Tracy Reiner,ACTOR
897,28497,tm138875,Kyle T. Heffner,ACTOR
898,1379831,tm138875,Kimberley LaMarque,ACTOR
899,1542517,tm138875,Stacey Katzin,ACTOR
900,511536,tm138875,Estelle Reiner,ACTOR
901,1426149,tm138875,John Arceri,ACTOR
902,14912,tm138875,Connie Sawyer,ACTOR
903,1542521,tm138875,Kuno Sponholz,ACTOR
904,64874,tm138875,Katherine Squire,ACTOR
905,527062,tm138875,Frances Chaney,ACTOR
906,1685004,tm138875,Bernie Hern,ACTOR
907,1542527,tm138875,Rose Wright,ACTOR
908,1542221,tm138875,Aldo Rossi,ACTOR
909,10953,tm138875,Dona Hardy,ACTOR
910,482193,tm138875,Peter Pan,ACTOR
911,449834,tm138875,Jane Chung,ACTOR
912,441178,tm138875,Bob Ader,ACTOR
913,753907,tm138875,Jeff Dlugolecki,ACTOR
914,190530,tm138875,Nicholas Glaeser,ACTOR
915,1180233,tm138875,Randy James,ACTOR
916,1039530,tm138875,Stanley Moore,ACTOR
917,41501,tm138875,Larry Sherman,ACTOR
918,810433,tm138875,Marilyn Spanier,ACTOR
919,44401,tm138875,John Speredakos,ACTOR
920,1060145,tm138875,Terry Vaughan,ACTOR
921,7139,tm138875,Anthony Welch,ACTOR
922,224,tm138875,Rob Reiner,DIRECTOR
923,12317,tm155792,Judith Hoag,ACTOR
924,3293,tm155792,Elias Koteas,ACTOR
925,26077,tm155792,Josh Pais,ACTOR
926,57900,tm155792,David Forman,ACTOR
927,57137,tm155792,Brian Tochi,ACTOR
928,205549,tm155792,Leif Tilden,ACTOR
929,16808,tm155792,Corey Feldman,ACTOR
930,170015,tm155792,Michelan Sisti,ACTOR
931,29485,tm155792,Robbie Rist,ACTOR
932,45486,tm155792,Kevin Clash,ACTOR
933,4053,tm155792,James Saito,ACTOR
934,38983,tm155792,David McCharen,ACTOR
935,37021,tm155792,Toshishiro Obata,ACTOR
936,26704,tm155792,Michael McConnohie,ACTOR
937,183605,tm155792,Michael Turney,ACTOR
938,3840,tm155792,Jay Patterson,ACTOR
939,26893,tm155792,Raymond Serra,ACTOR
940,7156,tm155792,Sam Rockwell,ACTOR
941,637407,tm155792,Kenn Scott,ACTOR
942,148004,tm155792,Kevin Eastman,ACTOR
943,43260,tm155792,Skeet Ulrich,ACTOR
944,41524,tm155792,Scott Wolf,ACTOR
945,43323,tm155792,Steve Barron,DIRECTOR
946,11091,tm22327,Matthew Modine,ACTOR
947,4704,tm22327,Adam Baldwin,ACTOR
948,6432,tm22327,Vincent D'Onofrio,ACTOR
949,6647,tm22327,R. Lee Ermey,ACTOR
950,32851,tm22327,Dorian Harewood,ACTOR
951,17675,tm22327,Arliss Howard,ACTOR
952,24205,tm22327,Kevyn Major Howard,ACTOR
953,1314,tm22327,Ed O'Ross,ACTOR
954,62513,tm22327,John Terry,ACTOR
955,11655,tm22327,Bruce Boa,ACTOR
956,205944,tm22327,Kieron Jecchinis,ACTOR
957,28624,tm22327,Jon Stafford,ACTOR
958,126879,tm22327,Tim Colceri,ACTOR
959,90057,tm22327,Peter Edmund,ACTOR
960,32191,tm22327,Kirk Taylor,ACTOR
961,50869,tm22327,Ian Tyler,ACTOR
962,207528,tm22327,Gary Landon Mills,ACTOR
963,112301,tm22327,Sal Lopez,ACTOR
964,11743,tm22327,Papillon Soo,ACTOR
965,207531,tm22327,Ngoc Le,ACTOR
966,207535,tm22327,Tan Hung Francione,ACTOR
967,182569,tm22327,Marcus D'Amico,ACTOR
968,207536,tm22327,Costas Dino Chimona,ACTOR
969,207532,tm22327,Keith Hodiak,ACTOR
970,207533,tm22327,Peter Merrill,ACTOR
971,598789,tm22327,Herbert Norville,ACTOR
972,479173,tm22327,Gil Kopel,ACTOR
973,207529,tm22327,Philip Bailey,ACTOR
974,1876841,tm22327,Robert E. Hartenberger,ACTOR
975,44991,tm22327,Steve Hudson,ACTOR
976,207530,tm22327,John Curtis,ACTOR
977,93627,tm22327,Chris Maybach,ACTOR
978,207363,tm22327,Gary Smith,ACTOR
979,207364,tm22327,Michael Anthony Williams,ACTOR
980,207365,tm22327,John Wilson,ACTOR
981,784634,tm22327,Tony Carey,ACTOR
982,207366,tm22327,Vivian Kubrick,ACTOR
983,21108,tm22327,Stanley Kubrick,ACTOR
984,46486,tm22327,David Palffy,ACTOR
985,207367,tm22327,John Ward,ACTOR
986,1787928,tm22327,David George,ACTOR
987,21108,tm22327,Stanley Kubrick,DIRECTOR
988,19492,tm54450,Keith Gordon,ACTOR
989,11098,tm54450,John Stockwell,ACTOR
990,65605,tm54450,Alexandra Paul,ACTOR
991,7650,tm54450,Robert Prosky,ACTOR
992,7912,tm54450,Harry Dean Stanton,ACTOR
993,91964,tm54450,Christine Belford,ACTOR
994,12079,tm54450,Roberts Blossom,ACTOR
995,91965,tm54450,William Ostrander,ACTOR
996,91966,tm54450,David Spielberg,ACTOR
997,589836,tm54450,Malcolm Danare,ACTOR
998,8415,tm54450,Steven Tash,ACTOR
999,36356,tm54450,Stuart Charno,ACTOR
1000,12407,tm54450,Kelly Preston,ACTOR
1001,91968,tm54450,Marc Poppel,ACTOR
1002,91969,tm54450,Robert Darnell,ACTOR
1003,508760,tm54450,Douglas Warhit,ACTOR
1004,83079,tm54450,Richard Collier,ACTOR
1005,27960,tm54450,Bruce French,ACTOR
1006,499486,tm54450,Keri Montgomery,ACTOR
1007,529459,tm54450,Jan Burrell,ACTOR
1008,2051448,tm54450,Charles Steak,ACTOR
1009,38313,tm54450,Art Evans,ACTOR
1010,1110624,tm54450,John Richard Petersen,ACTOR
1011,12968,tm54450,John Carpenter,DIRECTOR
1012,7974,tm2386,Heather Langenkamp,ACTOR
1013,26005,tm2386,Robert Englund,ACTOR
1014,30790,tm2386,John Saxon,ACTOR
1015,82353,tm2386,Ronee Blakley,ACTOR
1016,19401,tm2386,Amanda Wyss,ACTOR
1017,20498,tm2386,Jsu Garcia,ACTOR
1018,3381,tm2386,Johnny Depp,ACTOR
1019,8318,tm2386,Charles Fleischer,ACTOR
1020,65257,tm2386,Joseph Whipp,ACTOR
1021,12578,tm2386,Lin Shaye,ACTOR
1022,55093,tm2386,Joe Unger,ACTOR
1023,82354,tm2386,Mimi Craven,ACTOR
1024,491162,tm2386,Jack Shea,ACTOR
1025,218261,tm2386,Ed Call,ACTOR
1026,598497,tm2386,Sandy Lipton,ACTOR
1027,2937,tm2386,David Andrews,ACTOR
1028,4016,tm2386,Jeff Levine,ACTOR
1029,598520,tm2386,Donna Woodrum,ACTOR
1030,48112,tm2386,Shashawnee Hall,ACTOR
1031,598532,tm2386,Carol Pritikin,ACTOR
1032,598531,tm2386,Brian Reise,ACTOR
1033,34763,tm2386,Ash Adams,ACTOR
1034,432769,tm2386,Don Hannah,ACTOR
1035,128985,tm2386,Leslie Hoffman,ACTOR
1036,598521,tm2386,Paul Grenier,ACTOR
1037,598766,tm2386,Kathi Gibbs,ACTOR
1038,70609,tm2386,Chris Tashima,ACTOR
1039,598767,tm2386,Antonia Yannouli,ACTOR
1040,1110624,tm2386,John Richard Petersen,ACTOR
1041,10824,tm2386,Robert Shaye,ACTOR
1042,925,tm2386,Wes Craven,DIRECTOR
1043,8464,ts22082,David Hasselhoff,ACTOR
1044,63898,ts22082,Edward Mulhare,ACTOR
1045,30068,ts22082,William Daniels,ACTOR
1046,90786,ts22082,Patricia McPherson,ACTOR
1047,90788,ts22082,Peter Parros,ACTOR
1048,3748,tm145608,Robert De Niro,ACTOR
1049,7244,tm145608,Robin Williams,ACTOR
1050,1005,tm145608,John Heard,ACTOR
1051,8467,tm145608,Julie Kavner,ACTOR
1052,11546,tm145608,Penelope Ann Miller,ACTOR
1053,18895,tm145608,Ruth Nelson,ACTOR
1054,3288,tm145608,Max von Sydow,ACTOR
1055,18898,tm145608,Anne Meara,ACTOR
1056,18901,tm145608,Dexter Gordon,ACTOR
1057,18897,tm145608,George Martin,ACTOR
1058,8416,tm145608,Alice Drummond,ACTOR
1059,18899,tm145608,Richard Libertini,ACTOR
1060,18900,tm145608,Laura Esterman,ACTOR
1061,14445,tm145608,Barton Heyman,ACTOR
1062,18896,tm145608,Judith Malina,ACTOR
1063,18909,tm145608,Mary Alice,ACTOR
1064,18910,tm145608,Keith Diamond,ACTOR
1065,16244,tm145608,Bradley Whitford,ACTOR
1066,17434,tm145608,John Christopher Jones,ACTOR
1067,18908,tm145608,Mary Catherine Wright,ACTOR
1068,18902,tm145608,Jayne Haynes,ACTOR
1069,18903,tm145608,Le Clanché du Rand,ACTOR
1070,18904,tm145608,Yusef Bulos,ACTOR
1071,18905,tm145608,Steven Randazzo,ACTOR
1072,18906,tm145608,Gloria Harper,ACTOR
1073,18907,tm145608,Gwyllum Evans,ACTOR
1074,3769,tm145608,Steve Vinovich,ACTOR
1075,18911,tm145608,Tiger Haynes,ACTOR
1076,18912,tm145608,Harvey Miller,ACTOR
1077,1608456,tm145608,Tanya Berezin,ACTOR
1078,7694,tm145608,Peter Stormare,ACTOR
1079,18914,tm145608,Shane Fistell,ACTOR
1080,18915,tm145608,Waheedah Ahmad,ACTOR
1081,18916,tm145608,Charles Keating,ACTOR
1082,18917,tm145608,Christina Huertes,ACTOR
1083,18918,tm145608,Linda Burns,ACTOR
1084,18919,tm145608,Judy Jacksina,ACTOR
1085,18920,tm145608,Gary Tacon,ACTOR
1086,18921,tm145608,Rico Elias,ACTOR
1087,11567,tm145608,Mel Gorham,ACTOR
1088,18922,tm145608,Chris Carolan,ACTOR
1089,18923,tm145608,Debra Kovner-Zaks,ACTOR
1090,2671,tm145608,Vin Diesel,ACTOR
1091,1096969,tm145608,Max Rabinowitz,ACTOR
1092,84053,tm145608,Byron Utley,ACTOR
1093,903183,tm145608,Anthony McGowen,ACTOR
1094,1096985,tm145608,Paul Montgomery,ACTOR
1095,1096967,tm145608,Leonard Tepper,ACTOR
1096,9482,tm145608,Vincent Pastore,ACTOR
1097,418353,tm145608,Howard Feller,ACTOR
1098,364686,tm145608,Libby Titus,ACTOR
1099,1159504,tm145608,Michael Hyde,ACTOR
1100,1097101,tm145608,Tomislav Novakovic,ACTOR
1101,34237,tm145608,Adam Bryant,ACTOR
1102,1096986,tm145608,Anthony J. Nici,ACTOR
1103,487523,tm145608,Oliver Block,ACTOR
1104,477228,tm145608,Buck Smith,ACTOR
1105,1096987,tm145608,Joan E. MacIntosh,ACTOR
1106,40059,tm145608,Harry L. Seddon,ACTOR
1107,17151,tm145608,Jack Mulcahy,ACTOR
1108,18924,tm145608,Penny Marshall,DIRECTOR
1109,1381431,ts21715,Rachael Louise Miller,ACTOR
1110,38775,tm41289,Aileen Quinn,ACTOR
1111,6356,tm41289,Albert Finney,ACTOR
1112,21545,tm41289,Carol Burnett,ACTOR
1113,38776,tm41289,Ann Reinking,ACTOR
1114,24625,tm41289,Tim Curry,ACTOR
1115,31631,tm41289,Bernadette Peters,ACTOR
1116,38777,tm41289,Geoffrey Holder,ACTOR
